"birth_date","injury_date","Player_Name_Cleaned","age_at_injury","height_cm","weight_kg","Team","position","Injury_Method","Injury_Location","Other_Injury","career_before","career_after","career_all","Notes","injury_year","injury_month","injury_day","birth_year","birth_month","birth_day","year_start","year_end","Rk_Ttls","G","FG_Ttls","FGA_Ttls","FG._Ttls","FT_Ttls","FTA_Ttls","FT._Ttls","TRB_Ttls","AST_Ttls","PF_Ttls","PTS_Ttls","Trp.Dbl","Season","MP_Ttls","GS_Ttls","ORB_Ttls","DRB_Ttls","STL_Ttls","BLK_Ttls","TOV_Ttls","X3P_Ttls","X3PA_Ttls","X3P._Ttls","X2P_Ttls","X2PA_Ttls","X2P._Ttls","eFG._Ttls","Rk_PrGs","FG_PrGs","FGA_PrGs","FG._PrGs","FT_PrGs","FTA_PrGs","FT._PrGs","TRB_PrGs","AST_PrGs","PF_PrGs","PTS_PrGs","MP_PrGs","GS_PrGs","ORB_PrGs","DRB_PrGs","STL_PrGs","BLK_PrGs","TOV_PrGs","X3P_PrGs","X3PA_PrGs","X3P._PrGs","X2P_PrGs","X2PA_PrGs","X2P._PrGs","eFG._PrGs"
1974-02-01,2005-11-02,"walter mccarty",31,208.28,104.33,"Clippers","F",NA,NA,"Other",8,1,9,"placed on IL with thumb injury",2005,11,2,1974,2,1,1997,2006,352,36,33,99,0.333,12,21,0.571,68,23,52,88,0,2006,353,1,15,53,8,5,19,10,45,0.222,23,54,0.426,0.384,375,0.9,2.8,0.333,0.3,0.6,0.571,1.9,0.6,1.4,2.4,9.8,1,0.4,1.5,0.2,0.1,0.5,0.3,1.3,0.222,0.6,1.5,0.426,0.384
1977-11-01,2005-11-03,"jake voskuhl",28,210.82,111.13,"Bobcats","C","Sprains","Knee Issues",NA,4,4,8,"placed on IL with sprained left knee",2005,11,3,1977,11,1,2001,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972-06-14,2005-11-04,"rick brunson",33,193.04,86.18,"Sonics","G","Soreness","Foot Issues",NA,7,1,8,"placed on IL with sore left foot",2005,11,4,1972,6,14,1998,2006,393,4,5,8,0.625,0,0,NA,2,2,1,10,0,2006,31,0,0,2,0,0,3,0,1,0,5,7,0.714,0.625,398,1.3,2,0.625,0,0,NA,0.5,0.5,0.3,2.5,7.8,0,0,0.5,0,0,0.8,0,0.3,0,1.3,1.8,0.714,0.625
1980-03-13,2005-11-04,"caron butler",25,200.66,103.42,"Wizards","F",NA,"Leg Issues",NA,2,11,13,"placed on IL with bruised left thigh",2005,11,4,1980,3,13,2003,2016,40,75,494,1086,0.455,289,332,0.87,466,186,238,1318,0,2006,2708,54,114,352,127,18,175,41,120,0.342,453,966,0.469,0.474,43,6.6,14.5,0.455,3.9,4.4,0.87,6.2,2.5,3.2,17.6,36.1,54,1.5,4.7,1.7,0.2,2.3,0.5,1.6,0.342,6,12.9,0.469,0.474
1973-05-18,2005-11-05,"donyell marshall",32,205.74,98.88,"Cavaliers","F","Strains","Leg Issues",NA,10,4,14,"placed on IL with strained left calf",2005,11,5,1973,5,18,1995,2009,122,81,265,671,0.395,92,123,0.748,492,60,160,750,0,2006,2077,0,105,387,59,41,90,128,395,0.324,137,276,0.496,0.49,154,3.3,8.3,0.395,1.1,1.5,0.748,6.1,0.7,2,9.3,25.6,0,1.3,4.8,0.7,0.5,1.1,1.6,4.9,0.324,1.7,3.4,0.496,0.49
1972-03-06,2005-11-05,"shaquille o'neal",33,215.9,147.42,"Heat","C","Sprains","Ankle Issues",NA,12,6,18,"placed on IL with sprained right ankle",2005,11,5,1972,3,6,1993,2011,51,59,480,800,0.6,221,471,0.469,541,113,230,1181,1,2006,1806,58,172,369,23,104,168,0,0,NA,480,800,0.6,0.6,28,8.1,13.6,0.6,3.7,8,0.469,9.2,1.9,3.9,20,30.6,58,2.9,6.3,0.4,1.8,2.8,0,0,NA,8.1,13.6,0.6,0.6
1981-05-10,2005-11-09,"samuel dalembert",24,210.82,115.67,"76ers","C","Strains",NA,NA,3,10,13,"placed on IL with strained right quadricep",2005,11,9,1981,5,10,2002,2015,193,66,196,369,0.531,93,132,0.705,541,25,244,485,0,2006,1761,52,159,382,34,160,107,0,1,0,196,368,0.533,0.531,206,3,5.6,0.531,1.4,2,0.705,8.2,0.4,3.7,7.3,26.7,52,2.4,5.8,0.5,2.4,1.6,0,0,0,3,5.6,0.533,0.531
1982-08-31,2005-11-09,"chris duhon",23,185.42,83.91,"Bulls","G",NA,"Knee Issues",NA,0,8,8,"placed on IL with bruised right knee",2005,11,9,1982,8,31,2005,2013,144,74,215,538,0.4,117,143,0.818,220,373,152,647,1,2006,2155,38,28,192,70,3,117,100,278,0.36,115,260,0.442,0.493,170,2.9,7.3,0.4,1.6,1.9,0.818,3,5,2.1,8.7,29.1,38,0.4,2.6,0.9,0,1.6,1.4,3.8,0.36,1.6,3.5,0.442,0.493
1980-05-08,2005-11-09,"keyon dooling",25,190.5,88.9,"Magic","G",NA,"Foot Issues",NA,4,8,12,"placed on IL with bruised right heel",2005,11,9,1980,5,8,2001,2013,198,50,178,405,0.44,101,121,0.835,78,109,116,470,0,2006,1137,7,11,67,49,4,82,13,43,0.302,165,362,0.456,0.456,150,3.6,8.1,0.44,2,2.4,0.835,1.6,2.2,2.3,9.4,22.7,7,0.2,1.3,1,0.1,1.6,0.3,0.9,0.302,3.3,7.2,0.456,0.456
1971-12-31,2005-11-09,"brent barry",33,198.12,83.91,"Spurs","G",NA,"Back Issues",NA,9,4,13,"placed on IL with lower back spasms",2005,11,9,1971,12,31,1996,2009,160,81,194,459,0.423,113,135,0.837,190,178,123,601,0,2005,1742,8,29,161,39,20,64,100,280,0.357,94,179,0.525,0.532,198,2.4,5.7,0.423,1.4,1.7,0.837,2.3,2.2,1.5,7.4,21.5,8,0.4,2,0.5,0.2,0.8,1.2,3.5,0.357,1.2,2.2,0.525,0.532
1973-03-06,2005-11-09,"michael finley",32,200.66,97.52,"Spurs","G-F","Strains","Hip Issues",NA,9,5,14,"placed on IL with strained groin",2005,11,9,1973,3,6,1996,2010,112,77,286,695,0.412,98,115,0.852,247,116,97,780,0,2006,2038,18,31,216,37,7,62,110,279,0.394,176,416,0.423,0.491,134,3.7,9,0.412,1.3,1.5,0.852,3.2,1.5,1.3,10.1,26.5,18,0.4,2.8,0.5,0.1,0.8,1.4,3.6,0.394,2.3,5.4,0.423,0.491
1986-04-02,2005-11-09,"andris biedrins",19,210.82,108.86,"Warriors","C","Sprains","Ankle Issues",NA,0,9,9,"placed on IL with sprained right ankle",2005,11,9,1986,4,2,2005,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975-03-19,2005-11-09,"antonio daniels",30,193.04,88.45,"Wizards","G","Sprains","Knee Issues",NA,7,6,13,"placed on IL with sprained left knee",2005,11,9,1975,3,19,1998,2011,115,80,230,550,0.418,284,336,0.845,172,284,96,767,0,2006,2283,17,19,153,52,8,89,23,101,0.228,207,449,0.461,0.439,144,2.9,6.9,0.418,3.6,4.2,0.845,2.2,3.6,1.2,9.6,28.5,17,0.2,1.9,0.7,0.1,1.1,0.3,1.3,0.228,2.6,5.6,0.461,0.439
1979-05-24,2005-11-10,"tracy mcgrady",26,203.2,95.25,"Rockets","F-G","Strains","Back Issues",NA,7,7,14,"placed on IL with strained back muscle",2005,11,10,1979,5,24,1998,2012,56,47,410,1011,0.406,254,340,0.747,307,225,88,1147,0,2006,1745,47,46,261,59,41,120,73,234,0.312,337,777,0.434,0.442,12,8.7,21.5,0.406,5.4,7.2,0.747,6.5,4.8,1.9,24.4,37.1,47,1,5.6,1.3,0.9,2.6,1.6,5,0.312,7.2,16.5,0.434,0.442
1982-07-23,2005-11-11,"gerald wallace",23,200.66,97.52,"Bobcats","F",NA,"Wrist Issues",NA,3,10,13,"placed on IL with chipped bone in right wrist",2005,11,11,1982,7,23,2002,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975-01-20,2005-11-11,"ira newble",30,200.66,99.79,"Cavaliers","F",NA,"Foot Issues",NA,4,3,7,"out 4-6 more weeks with plantar fasciitis in right foot",2005,11,11,1975,1,20,2001,2008,212,74,182,424,0.429,55,69,0.797,220,91,144,438,0,2005,1832,69,78,142,50,18,61,19,53,0.358,163,371,0.439,0.452,252,2.5,5.7,0.429,0.7,0.9,0.797,3,1.2,1.9,5.9,24.8,69,1.1,1.9,0.7,0.2,0.8,0.3,0.7,0.358,2.2,5,0.439,0.452
1975-11-17,2005-11-11,"jerome james",29,213.36,136.08,"Knicks","C","Strains","Leg Issues",NA,6,4,10,"placed on IL with strained left hamstring",2005,11,11,1975,11,17,1999,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978-05-02,2005-11-12,"melvin ely",27,208.28,117.93,"Bobcats","C","Soreness",NA,NA,2,9,11,"placed on IL with sore shin",2005,11,12,1978,5,2,2003,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977-12-30,2005-11-13,"kenyon martin",27,205.74,106.14,"Nuggets","F","Soreness","Knee Issues",NA,4,10,14,"placed on IL with sore left knee",2005,11,13,1977,12,30,2001,2015,61,70,444,907,0.49,199,308,0.646,511,170,228,1087,0,2005,2272,67,146,365,100,78,149,0,12,0,444,895,0.496,0.49,62,6.3,13,0.49,2.8,4.4,0.646,7.3,2.4,3.3,15.5,32.5,67,2.1,5.2,1.4,1.1,2.1,0,0.2,0,6.3,12.8,0.496,0.49
1981-02-18,2005-11-14,"andrei kirilenko",24,205.74,99.79,"Jazz","F",NA,"Back Issues",NA,3,10,13,"placed on IL with back spasms",2005,11,14,1981,2,18,2002,2015,65,69,336,730,0.46,346,495,0.699,552,299,162,1054,2,2006,2604,63,161,391,102,220,203,36,117,0.308,300,613,0.489,0.485,58,4.9,10.6,0.46,5,7.2,0.699,8,4.3,2.3,15.3,37.7,63,2.3,5.7,1.5,3.2,2.9,0.5,1.7,0.308,4.3,8.9,0.489,0.485
1985-09-09,2005-11-15,"j.r. smith",20,198.12,102.06,"Hornets","G-F","Sprains","Ankle Issues",NA,0,13,13,"placed on IL with sprained left ankle",2005,11,15,1985,9,9,2005,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975-10-23,2005-11-15,"keith van",30,208.28,99.79,"Mavericks","F","Sprains","Hand Issues",NA,7,1,8,"placed on IL with sprained middle finger on right hand",2005,11,15,1975,10,23,1998,2006,197,53,164,387,0.424,94,113,0.832,192,37,121,472,0,2006,1090,0,54,138,31,11,71,50,136,0.368,114,251,0.454,0.488,166,3.1,7.3,0.424,1.8,2.1,0.832,3.6,0.7,2.3,8.9,20.6,0,1,2.6,0.6,0.2,1.3,0.9,2.6,0.368,2.2,4.7,0.454,0.488
1978-12-02,2005-11-15,"jason collins",26,213.36,115.67,"Nets","C","Strains","Leg Issues",NA,3,9,12,"placed on IL with muscle strain in lower right leg",2005,11,15,1978,12,2,2002,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975-11-08,2005-11-16,"brevin knight",30,177.8,78.47,"Bobcats","G","Overuse Injuries","Knee Issues",NA,7,4,11,"placed on IL with left knee tendinitis",2005,11,16,1975,11,8,1998,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977-12-30,2005-11-16,"kenyon martin",27,205.74,106.14,"Nuggets","F","Overuse Injuries","Knee Issues",NA,4,10,14,"placed on IL with left knee tendinitis",2005,11,16,1977,12,30,2001,2015,61,70,444,907,0.49,199,308,0.646,511,170,228,1087,0,2005,2272,67,146,365,100,78,149,0,12,0,444,895,0.496,0.49,62,6.3,13,0.49,2.8,4.4,0.646,7.3,2.4,3.3,15.5,32.5,67,2.1,5.2,1.4,1.1,2.1,0,0.2,0,6.3,12.8,0.496,0.49
1970-05-09,2005-11-17,"doug christie",35,198.12,90.72,"Mavericks","G-F","Soreness","Ankle Issues",NA,12,2,14,"placed on IL with sore right ankle",2005,11,17,1970,5,9,1993,2007,420,7,9,26,0.346,8,12,0.667,13,14,10,26,0,2006,185,7,2,11,9,1,6,0,1,0,9,25,0.36,0.346,311,1.3,3.7,0.346,1.1,1.7,0.667,1.9,2,1.4,3.7,26.4,7,0.3,1.6,1.3,0.1,0.9,0,0.1,0,1.3,3.6,0.36,0.346
1975-11-18,2005-11-18,"jason williams",30,185.42,86.18,"Heat","G",NA,"Knee Issues",NA,6,6,12,"placed on IL with bruised right knee",2005,11,18,1975,11,18,1999,2011,126,59,268,606,0.442,85,98,0.867,139,287,101,728,0,2006,1874,56,6,133,53,5,100,107,288,0.372,161,318,0.506,0.531,101,4.5,10.3,0.442,1.4,1.7,0.867,2.4,4.9,1.7,12.3,31.8,56,0.1,2.3,0.9,0.1,1.7,1.8,4.9,0.372,2.7,5.4,0.506,0.531
1980-03-09,2005-11-18,"matt barnes",25,200.66,102.51,"Knicks","F",NA,"Foot Issues",NA,1,12,13,"placed on IL with foot injury",2005,11,18,1980,3,9,2004,2017,307,6,11,30,0.367,3,4,0.75,24,6,8,26,0,2006,93,5,7,17,4,0,6,1,4,0.25,10,26,0.385,0.383,343,1.8,5,0.367,0.5,0.7,0.75,4,1,1.3,4.3,15.5,5,1.2,2.8,0.7,0,1,0.2,0.7,0.25,1.7,4.3,0.385,0.383
1976-07-24,2005-11-18,"rafer alston",29,187.96,77.56,"Rockets","G",NA,"Leg Issues",NA,5,5,10,"placed on IL with bruised right leg",2005,11,18,1976,7,24,2000,2010,116,63,280,738,0.379,99,143,0.692,255,425,194,761,0,2006,2431,63,36,219,101,15,157,102,312,0.327,178,426,0.418,0.449,105,4.4,11.7,0.379,1.6,2.3,0.692,4,6.7,3.1,12.1,38.6,63,0.6,3.5,1.6,0.2,2.5,1.6,5,0.327,2.8,6.8,0.418,0.449
1979-11-05,2005-11-19,"keith mcleod",26,187.96,85.28,"Jazz","G","Fractures","Back Issues",NA,1,2,3,"placed on IL with small fracture in lower back (out at least 2 weeks)",2005,11,19,1979,11,5,2004,2007,230,66,120,340,0.353,106,133,0.797,78,151,131,370,0,2006,1232,32,11,67,42,9,76,24,82,0.293,96,258,0.372,0.388,248,1.8,5.2,0.353,1.6,2,0.797,1.2,2.3,2,5.6,18.7,32,0.2,1,0.6,0.1,1.2,0.4,1.2,0.293,1.5,3.9,0.372,0.388
1982-03-10,2005-11-20,"kwame brown",23,210.82,122.47,"Lakers","F","Strains","Leg Issues",NA,3,8,11,"placed on IL with strained right hamstring (out 2 weeks)",2005,11,20,1982,3,10,2002,2013,181,72,204,388,0.526,128,235,0.545,473,72,196,536,0,2006,1978,49,182,291,27,46,100,0,1,0,204,387,0.527,0.526,204,2.8,5.4,0.526,1.8,3.3,0.545,6.6,1,2.7,7.4,27.5,49,2.5,4,0.4,0.6,1.4,0,0,0,2.8,5.4,0.527,0.526
1978-12-02,2005-11-21,"jason collins",26,213.36,115.67,"Nets","C",NA,"Leg Issues",NA,3,9,12,"placed on IL with lower right leg injury",2005,11,21,1978,12,2,2002,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978-07-07,2005-11-23,"chris andersen",27,208.28,111.13,"Hornets","F-C",NA,"Back Issues",NA,3,12,15,"placed on IL with bruised back & right knee",2005,11,23,1978,7,7,2002,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982-02-07,2005-11-23,"mickael pietrus",23,198.12,97.52,"Warriors","G-F","Strains","Knee Issues",NA,1,8,9,"placed on IL with strained ligament in right knee",2005,11,23,1982,2,7,2004,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976-03-27,2005-11-24,"danny fortson",29,200.66,117.93,"Sonics","F",NA,"Foot Issues",NA,7,2,9,"placed on IL with right big toe injury",2005,11,24,1976,3,27,1998,2007,353,23,27,51,0.529,33,43,0.767,78,2,76,87,0,2006,276,1,31,47,4,2,26,0,0,NA,27,51,0.529,0.529,309,1.2,2.2,0.529,1.4,1.9,0.767,3.4,0.1,3.3,3.8,12,1,1.3,2,0.2,0.1,1.1,0,0,NA,1.2,2.2,0.529,0.529
1983-07-26,2005-11-25,"delonte west",22,193.04,81.65,"Celtics","G",NA,"Hip Issues",NA,0,7,7,"placed on IL with hip pointer",2005,11,25,1983,7,26,2005,2012,106,71,333,684,0.487,86,101,0.851,289,329,197,836,0,2006,2418,71,57,232,84,46,133,84,218,0.385,249,466,0.534,0.548,111,4.7,9.6,0.487,1.2,1.4,0.851,4.1,4.6,2.8,11.8,34.1,71,0.8,3.3,1.2,0.6,1.9,1.2,3.1,0.385,3.5,6.6,0.534,0.548
1977-11-01,2005-11-26,"jake voskuhl",28,210.82,111.13,"Bobcats","C","Soreness","Knee Issues",NA,4,4,8,"placed on IL with sore right knee",2005,11,26,1977,11,1,2001,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975-07-26,2005-11-26,"joe smith",30,208.28,102.06,"Bucks","F","Soreness","Knee Issues",NA,9,6,15,"placed on IL with sore left knee",2005,11,26,1975,7,26,1996,2011,226,44,145,305,0.475,89,115,0.774,230,31,120,379,0,2006,887,5,83,147,24,13,40,0,2,0,145,303,0.479,0.475,173,3.3,6.9,0.475,2,2.6,0.774,5.2,0.7,2.7,8.6,20.2,5,1.9,3.3,0.5,0.3,0.9,0,0,0,3.3,6.9,0.479,0.475
1980-02-19,2005-11-26,"mike miller",25,203.2,98.88,"Grizzlies","F-G",NA,"Head Issues",NA,4,12,16,"placed on IL with concussion",2005,11,26,1980,2,19,2001,2017,69,74,354,760,0.466,168,210,0.8,397,200,173,1014,1,2006,2268,9,42,355,52,27,140,138,339,0.407,216,421,0.513,0.557,76,4.8,10.3,0.466,2.3,2.8,0.8,5.4,2.7,2.3,13.7,30.6,9,0.6,4.8,0.7,0.4,1.9,1.9,4.6,0.407,2.9,5.7,0.513,0.557
1977-08-29,2005-11-27,"devean george",28,203.2,99.79,"Lakers","G-F","Soreness","Foot Issues",NA,5,5,10,"placed on IL with sore left foot",2005,11,27,1977,8,29,2000,2010,206,71,170,425,0.4,58,86,0.674,274,68,159,448,0,2006,1542,5,82,192,66,34,54,50,160,0.313,120,265,0.453,0.459,229,2.4,6,0.4,0.8,1.2,0.674,3.9,1,2.2,6.3,21.7,5,1.2,2.7,0.9,0.5,0.8,0.7,2.3,0.313,1.7,3.7,0.453,0.459
1980-04-28,2005-11-28,"josh howard",25,200.66,95.25,"Mavericks","F-G","Sprains","Ankle Issues",NA,1,8,9,"placed on IL with sprained right ankle",2005,11,28,1980,4,28,2004,2013,87,59,350,743,0.471,196,267,0.734,371,111,167,923,0,2006,1915,58,123,248,68,26,79,27,63,0.429,323,680,0.475,0.489,55,5.9,12.6,0.471,3.3,4.5,0.734,6.3,1.9,2.8,15.6,32.5,58,2.1,4.2,1.2,0.4,1.3,0.5,1.1,0.429,5.5,11.5,0.475,0.489
1982-11-28,2005-11-28,"leandro barbosa",23,190.5,88,"Suns","G",NA,"Knee Issues",NA,1,12,13,"placed on IL with left knee injury",2005,11,28,1982,11,28,2004,2017,124,57,273,567,0.481,111,147,0.755,150,158,145,744,0,2006,1592,11,31,119,48,6,89,87,196,0.444,186,371,0.501,0.558,85,4.8,9.9,0.481,1.9,2.6,0.755,2.6,2.8,2.5,13.1,27.9,11,0.5,2.1,0.8,0.1,1.6,1.5,3.4,0.444,3.3,6.5,0.501,0.558
1969-07-25,2005-11-29,"jon barry",36,193.04,88.45,"Rockets","G",NA,"Foot Issues",NA,12,1,13,"placed on IL with bruised right foot",2005,11,29,1969,7,25,1993,2006,356,20,25,65,0.385,24,29,0.828,31,26,25,86,0,2006,342,0,1,30,13,1,22,12,32,0.375,13,33,0.394,0.477,297,1.3,3.3,0.385,1.2,1.5,0.828,1.6,1.3,1.3,4.3,17.1,0,0.1,1.5,0.7,0.1,1.1,0.6,1.6,0.375,0.7,1.7,0.394,0.477
1984-05-29,2005-11-30,"carmelo anthony",21,203.2,108.86,"Nuggets","F","Sprains","Ankle Issues",NA,1,13,14,"placed on IL with sprained left ankle",2005,11,30,1984,5,29,2004,2018,6,80,756,1572,0.481,573,709,0.808,394,216,229,2122,0,2006,2941,80,122,272,88,42,218,37,152,0.243,719,1420,0.506,0.493,8,9.5,19.7,0.481,7.2,8.9,0.808,4.9,2.7,2.9,26.5,36.8,80,1.5,3.4,1.1,0.5,2.7,0.5,1.9,0.243,9,17.8,0.506,0.493
1977-11-01,2005-12-02,"jake voskuhl",28,210.82,111.13,"Bobcats","C","Sprains","Ankle Issues",NA,4,4,8,"placed on IL with sprained right ankle",2005,12,2,1977,11,1,2001,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982-12-05,2005-12-02,"eddy curry",22,213.36,133.81,"Knicks","C","Strains","Leg Issues",NA,3,8,11,"placed on IL with strained left calf",2005,12,2,1982,12,5,2002,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977-02-21,2005-12-02,"steve francis",28,190.5,88.45,"Magic","G",NA,"Shoulder Issues",NA,5,3,8,"placed on IL with bruised chest and left shoulder",2005,12,2,1977,2,21,2000,2008,71,46,249,575,0.433,231,290,0.797,219,262,142,747,1,2006,1734,45,60,159,51,11,156,18,70,0.257,231,505,0.457,0.449,69,5.4,12.5,0.433,5,6.3,0.797,4.8,5.7,3.1,16.2,37.7,45,1.3,3.5,1.1,0.2,3.4,0.4,1.5,0.257,5,11,0.457,0.449
1978-02-28,2005-12-02,"jamaal tinsley",27,190.5,88.45,"Pacers","G","Soreness","Hip Issues",NA,3,9,12,"placed on IL with sore left groin",2005,12,2,1978,2,28,2002,2014,223,42,158,386,0.409,58,91,0.637,133,211,96,390,0,2006,1122,27,35,98,49,6,109,16,70,0.229,142,316,0.449,0.43,157,3.8,9.2,0.409,1.4,2.2,0.637,3.2,5,2.3,9.3,26.7,27,0.8,2.3,1.2,0.1,2.6,0.4,1.7,0.229,3.4,7.5,0.449,0.43
1981-10-09,2005-12-04,"darius miles",24,205.74,95.25,"Blazers","F",NA,"Knee Issues",NA,4,4,8,"placed on IL with cartilage damage in right knee",2005,12,4,1981,10,9,2001,2009,173,40,235,510,0.461,87,163,0.534,182,73,100,559,0,2006,1286,23,24,158,42,39,99,2,10,0.2,233,500,0.466,0.463,73,5.9,12.8,0.461,2.2,4.1,0.534,4.6,1.8,2.5,14,32.2,23,0.6,4,1.1,1,2.5,0.1,0.3,0.2,5.8,12.5,0.466,0.463
1980-10-30,2005-12-04,"kareem rush",25,198.12,97.52,"Bobcats","G","Sprains","Hand Issues",NA,2,5,7,"placed on IL with sprained left index finger",2005,12,4,1980,10,30,2003,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975-05-01,2005-12-04,"austin croshere",30,205.74,106.59,"Pacers","F",NA,NA,"Other",7,4,11,"placed on IL with abdominal injury",2005,12,4,1975,5,1,1998,2009,216,50,132,285,0.463,90,102,0.882,265,62,105,408,0,2006,1148,26,62,203,22,7,48,54,140,0.386,78,145,0.538,0.558,178,2.6,5.7,0.463,1.8,2,0.882,5.3,1.2,2.1,8.2,23,26,1.2,4.1,0.4,0.1,1,1.1,2.8,0.386,1.6,2.9,0.538,0.558
1981-01-02,2005-12-07,"kirk hinrich",24,193.04,86.18,"Bulls","G",NA,"Head Issues",NA,1,11,12,"placed on IL with concussion",2005,12,7,1981,1,2,2004,2016,46,77,445,1122,0.397,171,216,0.792,304,494,244,1206,0,2005,2800,77,32,272,122,21,176,145,408,0.355,300,714,0.42,0.461,58,5.8,14.6,0.397,2.2,2.8,0.792,3.9,6.4,3.2,15.7,36.4,77,0.4,3.5,1.6,0.3,2.3,1.9,5.3,0.355,3.9,9.3,0.42,0.461
